word1,word2,semantic_distance
bróker,fráter,0.8485993146896362
bróker,fuser,0.9788625836372375
bróker,gatyesz,0.9462374448776245
bróker,gukker,0.945978045463562
bróker,gólem,0.8654301166534424
bróker,hardver,0.8953308463096619
bróker,haver,0.7977801561355591
bróker,hotel,0.8121672868728638
bróker,jampec,0.9178311824798584
bróker,junker,1.0548546314239502
bróker,kadet,0.9795738458633423
bróker,kampec,1.002126932144165
bróker,karcer,0.9472033381462097
bróker,kartell,0.6636579036712646
bróker,karter,1.0066062211990356
bróker,klapec,0.960266649723053
bróker,klaszter,0.8367810249328613
bróker,klozet,0.9665934443473816
bróker,koffer,0.8974573612213135
bróker,kolesz,0.9618397951126099
bróker,koncert,0.9522277116775513
bróker,konszern,0.7009471654891968
bróker,konzerv,0.9865761995315552
bróker,kopek,0.9503219723701477
bróker,korner,0.971084713935852
bróker,kornett,0.9679985642433167
bróker,korrekt,0.8903771638870239
bróker,korvett,0.8960622549057007
bróker,krapek,0.8489023447036743
bróker,krokett,1.0124411582946777
bróker,kráter,0.9892993569374084
bróker,kukker,0.9866861701011658
bróker,kupec,0.7567669153213501
bróker,kábel,0.9239378571510315
bróker,káder,0.7921494841575623
bróker,kódex,0.8492445349693298
bróker,kókler,0.7472581267356873
bróker,kóter,0.985599160194397
bróker,lasztex,0.9241295456886292
bróker,latex,0.9970719218254089
bróker,luesz,1.0041208267211914
bróker,lumen,1.0500160455703735
bróker,lumpen,0.9494702219963074
bróker,láger,0.8979922533035278
bróker,lóden,1.0394026041030884
bróker,macesz,1.028408169746399
bróker,macher,0.930077314376831
bróker,majszter,0.9865208864212036
bróker,makett,0.9729712605476379
bróker,malter,0.9459428787231445
bróker,maszek,0.6536946296691895
bróker,matek,0.9667104482650757
bróker,mater,1.0981613397598267
bróker,modell,0.8916081786155701
bróker,modem,0.8324621915817261
bróker,modern,1.0240706205368042
bróker,moped,0.9442840218544006
bróker,motel,0.8661273121833801
bróker,muter,0.9386171698570251
bróker,mutter,0.8458012938499451
bróker,mágnes,0.915021538734436
bróker,nonszensz,0.9421390891075134
bróker,notesz,0.836122453212738
bróker,okker,1.0212268829345703
bróker,omlett,1.000533103942871
bróker,pajesz,1.0023714303970337
bróker,pakett,0.7467880249023438
bróker,pamflet,0.8840413093566895
bróker,panel,0.9332313537597656
bróker,parkett,0.8630852103233337
bróker,parszek,1.0592985153198242
bróker,partner,0.7902662754058838
bróker,pasztell,1.040116548538208
bróker,plakett,0.9997121691703796
bróker,pollen,0.9942632913589478
bróker,poszter,0.9834157228469849
bróker,prakker,0.9905472993850708
bróker,projekt,0.8640197515487671
bróker,puffer,0.9528849124908447
bróker,pátens,0.9951111674308777
bróker,páter,0.9515109062194824
bróker,póker,0.7877152562141418
bróker,púder,0.9753533601760864
bróker,raszter,1.062088131904602
bróker,rocker,0.8908101320266724
bróker,roller,0.9525487422943115
bróker,rubel,0.7828804850578308
bróker,rulett,0.8551799058914185
bróker,sakter,0.9738674163818359
bróker,saller,0.8550336360931396
bróker,samesz,0.8993421792984009
bróker,skanzen,1.0166902542114258
bróker,sláger,0.8705593347549438
bróker,sparherd,1.0344370603561401
bróker,srapnel,0.9425158500671387
bróker,stukker,0.8796400427818298
bróker,subler,1.0119850635528564
bróker,sumer,1.063523530960083
bróker,suszter,0.7851648330688477
bróker,szkander,1.0123392343521118
bróker,szlogen,0.9175834059715271
bróker,szoftver,0.7882887125015259
bróker,szonett,0.9926647543907166
bróker,szovjet,0.9943166971206665
bróker,szubrett,0.9152430891990662
bróker,sábesz,1.0752570629119873
bróker,sóder,1.0246939659118652
bróker,sólet,0.9575923681259155
bróker,tandem,0.8992131352424622
bróker,token,0.8569180965423584
bróker,totem,1.0721080303192139
bróker,transzfer,0.9061494469642639
bróker,traverz,1.0516014099121094
bróker,tróger,0.7903825640678406
bróker,valcer,0.9559383392333984
bróker,vamzer,0.8207314014434814
bróker,vátesz,0.968498170375824
bróker,zsakett,0.9367231130599976
bróker,zsorzsett,1.0044686794281006
bróker,zsáner,1.0349116325378418
bróker,ágens,0.908047080039978
bróker,ájer,0.9562057256698608
bróker,ámen,1.0119597911834717
bróker,ómen,1.0484200716018677
bukfenc,bunker,0.809476912021637
bukfenc,burleszk,0.8047689199447632
bukfenc,charter,1.0802891254425049
bukfenc,codec,0.8547815680503845
bukfenc,docens,0.9581321477890015
bukfenc,dodzsem,0.8859633803367615
bukfenc,doppler,0.9315460324287415
bukfenc,drukker,0.9223573207855225
bukfenc,duett,0.8456425666809082
bukfenc,dzsungel,0.8593860864639282
bukfenc,dózer,0.9230978488922119
bukfenc,falzett,1.0279136896133423
bukfenc,farmer,0.9629582166671753
bukfenc,fater,0.8743290901184082
bukfenc,flanel,0.9403092861175537
bukfenc,flaszter,0.8515349626541138
bukfenc,flóbert,0.9787449836730957
bukfenc,fotel,0.8377395272254944
bukfenc,fráter,0.825663149356842
bukfenc,fuser,1.0897389650344849
bukfenc,gatyesz,0.8312156200408936
bukfenc,gukker,0.9170711636543274
bukfenc,gólem,0.818080484867096
bukfenc,hardver,0.97701495885849
bukfenc,haver,0.8291022181510925
bukfenc,hotel,1.087416648864746
bukfenc,jampec,0.8522734642028809
bukfenc,junker,0.9838225841522217
bukfenc,kadet,0.9803264141082764
bukfenc,kampec,0.9220514893531799
bukfenc,karcer,0.8444302678108215
bukfenc,kartell,1.0587190389633179
bukfenc,karter,0.8957178592681885
bukfenc,klapec,0.8157939314842224
bukfenc,klaszter,0.9812764525413513
bukfenc,klozet,0.8865437507629395
bukfenc,koffer,0.7658389210700989
bukfenc,kolesz,0.9294579029083252
bukfenc,koncert,0.8895860314369202
bukfenc,konszern,1.044184684753418
bukfenc,konzerv,0.9699187278747559
bukfenc,kopek,0.9107283353805542
bukfenc,korner,0.8586005568504333
bukfenc,kornett,0.9097808599472046
bukfenc,korrekt,1.020180106163025
bukfenc,korvett,0.9384301900863647
bukfenc,krapek,0.9056759476661682
bukfenc,krokett,1.0182284116744995
bukfenc,kráter,0.8326930403709412
bukfenc,kukker,0.8586889505386353
bukfenc,kupec,0.9309870600700378
bukfenc,kábel,0.904599130153656
bukfenc,káder,0.9417645931243896
bukfenc,kódex,0.9221006035804749
bukfenc,kókler,0.8547970056533813
bukfenc,kóter,0.8930304646492004
bukfenc,lasztex,0.8685042858123779
bukfenc,latex,1.0215672254562378
bukfenc,luesz,0.949407696723938
bukfenc,lumen,0.9189891815185547
bukfenc,lumpen,1.035149335861206
bukfenc,láger,0.909737765789032
bukfenc,lóden,0.9913412928581238
bukfenc,macesz,0.9704336524009705
bukfenc,macher,0.8566882014274597
bukfenc,majszter,0.9789527058601379
bukfenc,makett,0.8279101252555847
bukfenc,malter,0.8880820870399475
bukfenc,maszek,1.0471142530441284
bukfenc,matek,0.7784525156021118
bukfenc,mater,0.989308774471283
bukfenc,modell,0.7805905938148499
bukfenc,modem,0.9467092752456665
bukfenc,modern,0.9372078776359558
bukfenc,moped,0.8552576899528503
bukfenc,motel,0.9539501667022705
bukfenc,muter,0.8811109066009521
bukfenc,mutter,0.915254533290863
bukfenc,mágnes,0.8035503625869751
bukfenc,nonszensz,0.7479327917098999
bukfenc,notesz,0.8032469749450684
bukfenc,okker,0.92240971326828
bukfenc,omlett,0.9031414985656738
bukfenc,pajesz,1.036104440689087
bukfenc,pakett,1.0831878185272217
bukfenc,pamflet,0.7984468936920166
bukfenc,panel,0.9238541722297668
bukfenc,parkett,0.8513712882995605
bukfenc,parszek,0.8644499778747559
bukfenc,partner,1.0027124881744385
bukfenc,pasztell,0.9412564039230347
bukfenc,plakett,0.9750750064849854
bukfenc,pollen,0.9921493530273438
bukfenc,poszter,0.8934106230735779
bukfenc,prakker,0.9442407488822937
bukfenc,projekt,1.0213576555252075
bukfenc,puffer,0.9839982986450195
bukfenc,pátens,0.9486954212188721
bukfenc,páter,0.9281792640686035
bukfenc,póker,0.8807249069213867
bukfenc,púder,0.8569982051849365
bukfenc,raszter,0.8937413692474365
bukfenc,rocker,0.956595242023468
bukfenc,roller,0.8125795125961304
bukfenc,rubel,0.9968136548995972
bukfenc,rulett,0.7978862524032593
bukfenc,sakter,0.9558069705963135
bukfenc,saller,0.7713274955749512
bukfenc,samesz,0.9135798215866089
bukfenc,skanzen,1.0139875411987305
bukfenc,sláger,0.8901803493499756
bukfenc,sparherd,0.9219977259635925
bukfenc,srapnel,0.9725870490074158
bukfenc,stukker,0.8755432367324829
bukfenc,subler,0.936171293258667
bukfenc,sumer,0.9630840420722961
bukfenc,suszter,0.902686595916748
bukfenc,szkander,0.8412998914718628
bukfenc,szlogen,0.8581069111824036
bukfenc,szoftver,0.951530933380127
bukfenc,szonett,0.744185745716095
bukfenc,szovjet,1.018584132194519
bukfenc,szubrett,0.8882194757461548
bukfenc,sábesz,0.9012853503227234
bukfenc,sóder,0.8801112174987793
bukfenc,sólet,0.961906909942627
bukfenc,tandem,0.7985563278198242
bukfenc,token,0.8908982872962952
bukfenc,totem,0.8889315128326416
bukfenc,transzfer,0.9893438220024109
bukfenc,traverz,0.8453055620193481
bukfenc,tróger,0.8553186655044556
bukfenc,valcer,0.8224514722824097
bukfenc,vamzer,0.9806280732154846
bukfenc,vátesz,0.9393287301063538
bukfenc,zsakett,0.9207558631896973
bukfenc,zsorzsett,1.1172388792037964
bukfenc,zsáner,0.9528530240058899
bukfenc,ágens,0.860288143157959
bukfenc,ájer,0.913822591304779
bukfenc,ámen,0.8983035087585449
bukfenc,ómen,0.8531627655029297
bunker,burleszk,0.8530524969100952
bunker,charter,0.9118497371673584
bunker,codec,0.9178517460823059
bunker,docens,1.028912901878357
bunker,dodzsem,0.7636611461639404
bunker,doppler,0.9226978421211243
bunker,drukker,0.9067221283912659
bunker,duett,0.9441050887107849
bunker,dzsungel,0.6198068261146545
bunker,dózer,0.7716091275215149
bunker,falzett,1.003093957901001
bunker,farmer,0.7911720275878906
bunker,fater,0.8316044807434082
bunker,flanel,0.8429905772209167
bunker,flaszter,0.7125942707061768
bunker,flóbert,0.7758174538612366
bunker,fotel,0.5667366981506348
bunker,fráter,0.8640020489692688
bunker,fuser,0.954551100730896
bunker,gatyesz,0.912672758102417
bunker,gukker,1.0546575784683228
bunker,gólem,0.7110713124275208
bunker,hardver,0.9506680965423584
bunker,haver,0.8288226127624512
bunker,hotel,0.6087050437927246
bunker,jampec,0.8887883424758911
bunker,junker,0.9706331491470337
bunker,kadet,1.0477283000946045
bunker,kampec,0.9643223881721497
bunker,karcer,0.8015820980072021
bunker,kartell,0.9349418878555298
bunker,karter,0.7372608184814453
bunker,klapec,0.8743727207183838
bunker,klaszter,0.9569802284240723
bunker,klozet,0.76093590259552
bunker,koffer,0.5997127294540405
bunker,kolesz,0.6967057585716248
bunker,koncert,0.8598689436912537
bunker,konszern,0.8490291833877563
bunker,konzerv,0.8890950679779053
bunker,kopek,0.9136524796485901
bunker,korner,0.9188615679740906
bunker,kornett,0.9336768984794617
bunker,korrekt,1.1478947401046753
bunker,korvett,0.652292788028717
bunker,krapek,0.9498777985572815
bunker,krokett,0.9629157781600952
bunker,kráter,0.5278710722923279
bunker,kukker,0.8951747417449951
bunker,kupec,0.8568495512008667
bunker,kábel,0.7313835024833679
bunker,káder,0.9137023687362671
bunker,kódex,0.9035369157791138
bunker,kókler,0.9103877544403076
bunker,kóter,0.8066307306289673
bunker,lasztex,0.8685197830200195
bunker,latex,0.8890456557273865
bunker,luesz,0.9308550953865051
bunker,lumen,0.867394745349884
bunker,lumpen,1.0034847259521484
bunker,láger,0.5167024731636047
bunker,lóden,0.9535289406776428
bunker,macesz,0.8319739699363708
bunker,macher,0.9626430869102478
bunker,majszter,0.9739649295806885
bunker,makett,0.6647201776504517
bunker,malter,0.7222061157226562
bunker,maszek,0.9026094079017639
bunker,matek,1.0048972368240356
bunker,mater,0.9632576107978821
bunker,modell,0.8677427768707275
bunker,modem,0.8434289693832397
bunker,modern,0.9202279448509216
bunker,moped,0.7626774311065674
bunker,motel,0.6325715780258179
bunker,muter,0.8903671503067017
bunker,mutter,0.8632657527923584
bunker,mágnes,0.6062948703765869
bunker,nonszensz,0.9997499585151672
bunker,notesz,0.7952544093132019
bunker,okker,0.824176549911499
bunker,omlett,0.8358519077301025
bunker,pajesz,0.9339063167572021
bunker,pakett,0.9607126116752625
bunker,pamflet,0.9345223903656006
bunker,panel,0.7262297868728638
bunker,parkett,0.646324634552002
bunker,parszek,0.7732259035110474
bunker,partner,1.022858738899231
bunker,pasztell,0.9057053923606873
bunker,plakett,0.8728215098381042
bunker,pollen,0.8829661011695862
bunker,poszter,0.8359808921813965
bunker,prakker,0.8408592343330383
bunker,projekt,0.9229368567466736
bunker,puffer,0.8211991786956787
bunker,pátens,0.89043128490448
bunker,páter,0.8501853942871094
bunker,póker,0.8774712681770325
bunker,púder,0.8949543237686157
bunker,raszter,0.8893895149230957
bunker,rocker,0.9373316764831543
bunker,roller,0.8454495668411255
bunker,rubel,0.9148153066635132
bunker,rulett,0.7990735769271851
bunker,sakter,0.8741055727005005
bunker,saller,0.8217394351959229
bunker,samesz,0.8406827449798584
bunker,skanzen,0.686385989189148
bunker,sláger,0.8948811292648315
bunker,sparherd,0.6849842071533203
bunker,srapnel,0.7849894762039185
bunker,stukker,0.7890822887420654
bunker,subler,0.9925141930580139
bunker,sumer,0.9098283052444458
bunker,suszter,0.7446673512458801
bunker,szkander,1.0286768674850464
bunker,szlogen,0.9032576084136963
bunker,szoftver,0.9090365767478943
bunker,szonett,0.8767853379249573
bunker,szovjet,0.7902124524116516
bunker,szubrett,0.9535022377967834
bunker,sábesz,0.9597761631011963
bunker,sóder,0.7275276184082031
bunker,sólet,0.8160014748573303
bunker,tandem,0.7649643421173096
bunker,token,0.8339781761169434
bunker,totem,0.7668900489807129
bunker,transzfer,0.9744657874107361
bunker,traverz,0.814346194267273
bunker,tróger,0.8614988327026367
bunker,valcer,0.8022018671035767
bunker,vamzer,0.8896387815475464
bunker,vátesz,1.0358641147613525
bunker,zsakett,0.8355779647827148
bunker,zsorzsett,0.9553832411766052
bunker,zsáner,1.006193995475769
bunker,ágens,0.8954505324363708
bunker,ájer,0.8566699028015137
bunker,ámen,0.9032059907913208
bunker,ómen,0.9421036839485168
burleszk,charter,1.060203194618225
burleszk,codec,0.9322726726531982
burleszk,docens,1.0183894634246826
burleszk,dodzsem,0.8595412969589233
burleszk,doppler,0.950935423374176
burleszk,drukker,0.9188904166221619
burleszk,duett,0.6454002857208252
burleszk,dzsungel,0.6841172575950623
burleszk,dózer,0.9085835814476013
burleszk,falzett,0.6663230061531067
burleszk,farmer,0.7938829660415649
burleszk,fater,0.9283626079559326
burleszk,flanel,0.8736382126808167
burleszk,flaszter,0.7999653220176697
burleszk,flóbert,0.9412568211555481
burleszk,fotel,0.8162481784820557
burleszk,fráter,0.8258985280990601
burleszk,fuser,0.9803163409233093
burleszk,gatyesz,0.7763931751251221
burleszk,gukker,0.8828689455986023
burleszk,gólem,0.7387987971305847
burleszk,hardver,1.024340271949768
burleszk,haver,0.8716244101524353
burleszk,hotel,0.8530607223510742
burleszk,jampec,0.791833758354187
burleszk,junker,0.904906690120697
burleszk,kadet,1.0614979267120361
burleszk,kampec,0.9913209676742554
burleszk,karcer,0.8726614713668823
burleszk,kartell,1.0087889432907104
burleszk,karter,0.8821977972984314
burleszk,klapec,0.7351318597793579
burleszk,klaszter,1.0207455158233643
burleszk,klozet,0.8560309410095215
burleszk,koffer,0.840216338634491
burleszk,kolesz,0.9248092174530029
burleszk,koncert,0.7878838777542114
burleszk,konszern,1.024900197982788
burleszk,konzerv,0.8288989067077637
burleszk,kopek,1.0240225791931152
burleszk,korner,0.9148034453392029
burleszk,kornett,0.7631085515022278
burleszk,korrekt,0.9734994769096375
burleszk,korvett,0.8954232931137085
burleszk,krapek,0.8430566787719727
burleszk,krokett,0.866553783416748
burleszk,kráter,0.9061530232429504
burleszk,kukker,0.8623694181442261
burleszk,kupec,0.7941585183143616
burleszk,kábel,0.9895927906036377
burleszk,káder,0.9076381325721741
burleszk,kódex,0.9280133843421936
burleszk,kókler,0.8295595645904541
burleszk,kóter,0.9696879982948303
burleszk,lasztex,0.8193395733833313
burleszk,latex,0.7878497838973999
burleszk,luesz,0.88841313123703
burleszk,lumen,0.8771657347679138
burleszk,lumpen,0.8143566250801086
burleszk,láger,0.871129035949707
burleszk,lóden,0.900863528251648
burleszk,macesz,0.8389433026313782
burleszk,macher,0.8851696252822876
burleszk,majszter,1.0080379247665405
burleszk,makett,0.7211422920227051
burleszk,malter,0.911902666091919
burleszk,maszek,0.9367772340774536
burleszk,matek,0.890523374080658
burleszk,mater,0.9326187968254089
burleszk,modell,0.8690506815910339
burleszk,modem,1.0016533136367798
burleszk,modern,0.6389962434768677
burleszk,moped,0.8537628650665283
burleszk,motel,0.821784257888794
burleszk,muter,0.9136769771575928
burleszk,mutter,0.9268353581428528
burleszk,mágnes,0.8808538913726807
burleszk,nonszensz,0.9450201392173767
burleszk,notesz,0.7595630884170532
burleszk,okker,0.7926268577575684
burleszk,omlett,0.7590426206588745
burleszk,pajesz,0.8437198996543884
burleszk,pakett,1.1312748193740845
burleszk,pamflet,0.5998753309249878
burleszk,panel,0.9367239475250244
burleszk,parkett,0.7900047898292542
burleszk,parszek,0.9040452241897583
burleszk,partner,0.9917934536933899
burleszk,pasztell,0.6344524621963501
burleszk,plakett,0.8557304739952087
burleszk,pollen,0.9777160286903381
burleszk,poszter,0.774023175239563
burleszk,prakker,0.8959558010101318
burleszk,projekt,1.0195345878601074
burleszk,puffer,1.0017428398132324
burleszk,pátens,1.001985788345337
burleszk,páter,0.9285885095596313
burleszk,póker,0.6866086721420288
burleszk,púder,0.8034904599189758
burleszk,raszter,0.8718271255493164
burleszk,rocker,0.6859840154647827
burleszk,roller,0.7235159873962402
burleszk,rubel,1.031434178352356
burleszk,rulett,0.753366231918335
burleszk,sakter,0.8598256707191467
burleszk,saller,0.8854615688323975
burleszk,samesz,0.9804921746253967
burleszk,skanzen,0.8282215595245361
burleszk,sláger,0.7571192979812622
burleszk,sparherd,0.945690393447876
burleszk,srapnel,0.8471714854240417
burleszk,stukker,0.9599812626838684
burleszk,subler,0.7952086925506592
burleszk,sumer,0.8318004608154297
burleszk,suszter,0.8477122783660889
burleszk,szkander,0.8832091093063354
burleszk,szlogen,0.8497966527938843
burleszk,szoftver,0.9841574430465698
burleszk,szonett,0.599035382270813
burleszk,szovjet,0.9159619808197021
burleszk,szubrett,0.6277012825012207
burleszk,sábesz,0.9891435503959656
burleszk,sóder,0.9434335231781006
burleszk,sólet,0.7633623480796814
burleszk,tandem,0.831106424331665
burleszk,token,0.9405288100242615
burleszk,totem,0.7567278146743774
burleszk,transzfer,1.015320897102356
burleszk,traverz,0.9092856049537659
burleszk,tróger,0.8413564562797546
burleszk,valcer,0.7290705442428589
burleszk,vamzer,0.9455385208129883
burleszk,vátesz,0.8012548089027405
burleszk,zsakett,0.7284759283065796
burleszk,zsorzsett,0.8499946594238281
burleszk,zsáner,0.6049553155899048
burleszk,ágens,0.8913359045982361
burleszk,ájer,0.9460611343383789
burleszk,ámen,0.9433300495147705
burleszk,ómen,0.9472929239273071
charter,codec,0.9442527294158936
charter,docens,1.0567524433135986
charter,dodzsem,0.8462690114974976
charter,doppler,0.9829548597335815
charter,drukker,0.9042150974273682
charter,duett,1.0495167970657349
charter,dzsungel,0.9395714998245239
charter,dózer,0.8942931890487671
charter,falzett,1.0546599626541138
charter,farmer,0.8940903544425964
charter,fater,0.9668526649475098
charter,flanel,0.9323185682296753
charter,flaszter,0.92528235912323
charter,flóbert,0.8890595436096191
charter,fotel,0.976685643196106
charter,fráter,1.1264210939407349
charter,fuser,0.9664721488952637
charter,gatyesz,0.9431280493736267
charter,gukker,0.9336149096488953
charter,gólem,1.0046402215957642
charter,hardver,0.9114587903022766
charter,haver,0.9452816843986511
charter,hotel,0.7333246469497681
charter,jampec,1.0053651332855225
charter,junker,1.0211257934570312
charter,kadet,1.00327467918396
charter,kampec,0.9661741852760315
charter,karcer,0.9472644329071045
charter,kartell,0.8385967016220093
charter,karter,0.9398781061172485
charter,klapec,1.0594936609268188
charter,klaszter,0.8850104808807373
charter,klozet,0.9195204377174377
charter,koffer,1.0051417350769043
charter,kolesz,0.9764735102653503
charter,koncert,0.9754154682159424
charter,konszern,0.8126395344734192
charter,konzerv,0.9543002247810364
charter,kopek,1.00078284740448
charter,korner,0.9186258912086487
charter,kornett,0.9731938242912292
charter,korrekt,1.0388058423995972
charter,korvett,0.740394115447998
charter,krapek,1.0472164154052734
charter,krokett,0.9792231321334839
charter,kráter,0.9668208360671997
charter,kukker,1.000109076499939
charter,kupec,0.9830782413482666
charter,kábel,0.8662025332450867
charter,káder,1.1430734395980835
charter,kódex,1.0907169580459595
charter,kókler,1.0497583150863647
charter,kóter,1.0535376071929932
charter,lasztex,0.9572513699531555
charter,latex,0.9990447163581848
charter,luesz,1.0138311386108398
charter,lumen,0.9577648639678955
charter,lumpen,1.0298759937286377
charter,láger,0.9538394212722778
charter,lóden,0.9187132716178894
charter,macesz,0.9960595369338989
charter,macher,1.0639450550079346
charter,majszter,1.0435315370559692
charter,makett,0.9217878580093384
charter,malter,1.0774726867675781
charter,maszek,0.8140774369239807
charter,matek,1.007912039756775
charter,mater,1.038002371788025
charter,modell,0.9987674951553345
charter,modem,0.8495522737503052
charter,modern,0.9795177578926086
charter,moped,0.8129793405532837
charter,motel,0.762154757976532
charter,muter,1.0543828010559082
charter,mutter,1.0215460062026978
charter,mágnes,1.0124984979629517
charter,nonszensz,1.0253889560699463
charter,notesz,0.9884480834007263
charter,okker,1.0429446697235107
charter,omlett,0.9881091117858887
charter,pajesz,0.9422457218170166
charter,pakett,0.8425480127334595
charter,pamflet,1.1136345863342285
charter,panel,1.011271357536316
charter,parkett,0.9730532765388489
charter,parszek,0.8925582766532898
charter,partner,0.9578734636306763
charter,pasztell,1.0635043382644653
charter,plakett,1.031592845916748
charter,pollen,0.9632900953292847
charter,poszter,0.9610771536827087
charter,prakker,1.0648345947265625
charter,projekt,0.885990560054779
charter,puffer,0.9739869236946106
charter,pátens,1.0002679824829102
charter,páter,1.1087135076522827
charter,póker,0.8909676671028137
charter,púder,1.0951504707336426
charter,raszter,1.0021953582763672
charter,rocker,1.023457407951355
charter,roller,0.8663501739501953
charter,rubel,0.9031549692153931
charter,rulett,0.8901867866516113
charter,sakter,1.0245914459228516
charter,saller,0.9904608130455017
charter,samesz,1.0235971212387085
charter,skanzen,0.9084540009498596
charter,sláger,0.9105257987976074
charter,sparherd,0.9520220756530762
charter,srapnel,0.897266685962677
charter,stukker,0.945562481880188
charter,subler,0.895625650882721
charter,sumer,0.9968789219856262
charter,suszter,1.0371778011322021
charter,szkander,0.9503624439239502
charter,szlogen,1.0193754434585571
charter,szoftver,0.9155688285827637
charter,szonett,1.1073774099349976
charter,szovjet,0.9754307866096497
charter,szubrett,0.9936057925224304
charter,sábesz,0.9678139090538025
charter,sóder,0.9762728810310364
charter,sólet,1.0588247776031494
charter,tandem,0.8160303831100464
charter,token,0.8975057005882263
charter,totem,1.0906686782836914
charter,transzfer,0.7545292377471924
charter,traverz,0.9086233377456665
charter,tróger,0.9977902173995972
charter,valcer,0.8812993764877319
charter,vamzer,1.017190933227539
charter,vátesz,1.143770456314087
charter,zsakett,0.9850879907608032
charter,zsorzsett,0.984076976776123
charter,zsáner,1.0088720321655273
charter,ágens,1.0796897411346436
charter,ájer,1.0143018960952759
charter,ámen,1.0831449031829834
charter,ómen,1.0655661821365356
codec,docens,1.013513207435608
codec,dodzsem,0.8689388632774353
codec,doppler,0.7355689406394958
codec,drukker,1.0839351415634155
codec,duett,0.8085672855377197
codec,dzsungel,0.9853756427764893
codec,dózer,0.9080325961112976
codec,falzett,0.8735783100128174
codec,farmer,0.8739041090011597
codec,fater,0.9506224989891052
codec,flanel,0.8873533606529236
codec,flaszter,0.9644445180892944
codec,flóbert,0.8436764478683472
codec,fotel,0.8433714509010315
codec,fráter,1.0937979221343994
codec,fuser,0.9429160952568054
codec,gatyesz,0.8486027121543884
codec,gukker,0.8294848203659058
codec,gólem,0.9829402565956116
codec,hardver,0.6348034739494324
codec,haver,0.9123204946517944
codec,hotel,0.9452875852584839
codec,jampec,0.9773989319801331
codec,junker,1.0868992805480957
codec,kadet,1.0155187845230103
codec,kampec,1.0173035860061646
codec,karcer,0.9321911931037903
codec,kartell,0.9440834522247314
codec,karter,0.7925363779067993
codec,klapec,0.9454305768013
codec,klaszter,0.7579689621925354
codec,klozet,0.9494659304618835
codec,koffer,0.8660659790039062
codec,kolesz,0.9100531935691833
codec,koncert,0.9734973311424255
codec,konszern,0.8737469911575317
codec,konzerv,0.8397408723831177
codec,kopek,0.9557954668998718
codec,korner,0.8919112682342529
codec,kornett,0.8284149169921875
codec,korrekt,0.9991486668586731
codec,korvett,0.8553171753883362
codec,krapek,1.0002542734146118
codec,krokett,0.9331587553024292
codec,kráter,0.9066959023475647
codec,kukker,0.9023328423500061
codec,kupec,1.078863263130188
codec,kábel,0.7258775234222412
codec,káder,1.0245494842529297
codec,kódex,0.965144157409668
codec,kókler,0.9535460472106934
codec,kóter,0.9918280839920044
codec,lasztex,0.8435066938400269
codec,latex,0.8170562386512756
codec,luesz,0.8781716227531433
codec,lumen,0.7310419678688049
codec,lumpen,1.0303287506103516
codec,láger,1.1429756879806519
codec,lóden,0.9912789463996887
codec,macesz,1.0119283199310303
codec,macher,0.9738647937774658
codec,majszter,1.0302400588989258
codec,makett,0.7615728378295898
codec,malter,0.9721336364746094
codec,maszek,0.9968767166137695
codec,matek,0.9545140862464905
codec,mater,1.0218515396118164
codec,modell,0.774667501449585
codec,modem,0.5591250658035278
codec,modern,0.9857434034347534
codec,moped,0.805397093296051
codec,motel,0.9113092422485352
codec,muter,0.9709612131118774
codec,mutter,0.9453906416893005
codec,mágnes,0.7357391119003296
codec,nonszensz,1.0055903196334839
codec,notesz,0.6756423711776733
codec,okker,0.910445511341095
codec,omlett,0.9226378798484802
codec,pajesz,1.0161564350128174
codec,pakett,0.879715621471405
codec,pamflet,0.9831821322441101
codec,panel,0.6998391151428223
codec,parkett,0.9574599266052246
codec,parszek,0.8245091438293457
codec,partner,0.906202495098114
codec,pasztell,0.8874228000640869
codec,plakett,0.9087777137756348
codec,pollen,0.9101114869117737
codec,poszter,0.7532501220703125
codec,prakker,0.9806271195411682
codec,projekt,0.7968010902404785
codec,puffer,0.6513005495071411
codec,pátens,1.0503753423690796
codec,páter,1.146069884300232
codec,póker,0.812923789024353
codec,púder,0.8333624005317688
codec,raszter,0.6009255647659302
codec,rocker,0.9849888682365417
codec,roller,0.7431170344352722
codec,rubel,1.0095542669296265
codec,rulett,0.845604419708252
codec,sakter,0.9791659116744995
codec,saller,0.9763013124465942
codec,samesz,0.9858277440071106
codec,skanzen,1.0427889823913574
codec,sláger,0.9141437411308289
codec,sparherd,0.8810635805130005
codec,srapnel,0.9867259860038757
codec,stukker,0.9336259365081787
codec,subler,0.7948725819587708
codec,sumer,0.9703266024589539
codec,suszter,1.043617606163025
codec,szkander,0.9501686692237854
codec,szlogen,0.9256309866905212
codec,szoftver,0.5422658920288086
codec,szonett,0.9592432379722595
codec,szovjet,1.1080048084259033
codec,szubrett,1.000975489616394
codec,sábesz,1.0020183324813843
codec,sóder,0.9012176394462585
codec,sólet,1.0156182050704956
codec,tandem,0.7975180149078369
codec,token,0.5939648747444153
codec,totem,0.8980448246002197
codec,transzfer,0.7759719491004944
codec,traverz,0.9222046136856079
codec,tróger,1.013217568397522
codec,valcer,0.9884445071220398
codec,vamzer,0.9970734119415283
codec,vátesz,1.0809959173202515
codec,zsakett,0.963653028011322
codec,zsorzsett,0.974601686000824
